"Flow_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Cone"
17.36115,0.0015,0.0035,20,0.434173446
17.36115,0.0015,0.005,20,0.3049036
17.36115,0.0015,0.007,20,0.218261816
17.36115,0.0015,0.014,20,0.109434391
17.36115,0.0015,0.029,20,0.052913465
17.36115,0.0015,0.058,20,0.026470764
23.1482,0.0015,0.0035,20,0.576842868
23.1482,0.0015,0.005,20,0.405518218
23.1482,0.0015,0.007,20,0.29048909
23.1482,0.0015,0.014,20,0.145775376
23.1482,0.0015,0.029,20,0.070514703
23.1482,0.0015,0.058,20,0.035296873
34.7223,0.0015,0.005,20,0.605256197
34.7223,0.0015,0.007,20,0.434173446
34.7223,0.0015,0.014,20,0.218261816
34.7223,0.0015,0.029,20,0.105671239
34.7223,0.0015,0.058,20,0.052913465
46.2964,0.0015,0.007,20,0.576842868
46.2964,0.0015,0.014,20,0.29048909
46.2964,0.0015,0.029,20,0.140766703
46.2964,0.0015,0.058,20,0.070514703
69.4446,0.0015,0.014,20,0.434173446
69.4446,0.0015,0.029,20,0.210775256
69.4446,0.0015,0.058,20,0.105671239
92.5928,0.0015,0.014,20,0.576842868
92.5928,0.0015,0.029,20,0.280542031
92.5928,0.0015,0.058,20,0.140766703
115.741,0.0015,0.029,20,0.350068678
115.741,0.0015,0.058,20,0.175801306
144.67625,0.0015,0.029,20,0.436641795
144.67625,0.0015,0.058,20,0.219509291
173.6115,0.0015,0.029,20,0.52284542
173.6115,0.0015,0.058,20,0.263122914
202.54675,0.0015,0.029,20,0.608682668
202.54675,0.0015,0.058,20,0.306642576
231.482,0.0015,0.058,20,0.350068678
289.3525,0.0015,0.058,20,0.436641795
347.223,0.0015,0.058,20,0.52284542
405.0935,0.0015,0.058,20,0.608682668
0.1736115,0.0015,0.00021,25,0.058605498
0.1736115,0.0015,0.00042,25,0.02923998
0.1736115,0.0015,0.00085,25,0.014461301
0.1736115,0.0015,0.0017,25,0.00722666
0.1736115,0.0015,0.0035,25,0.003511444
0.1736115,0.0015,0.005,25,0.002458521
0.1736115,0.0015,0.007,25,0.001756572
0.1736115,0.0015,0.014,25,0.000879134
0.1736115,0.0015,0.029,25,0.000425288
0.1736115,0.0015,0.058,25,0.000213492
0.578705,0.0015,0.00021,25,0.194784917
0.578705,0.0015,0.00042,25,0.097320627
0.578705,0.0015,0.00085,25,0.048185571
0.578705,0.0015,0.0017,25,0.024084983
0.578705,0.0015,0.0035,25,0.011700805
0.578705,0.0015,0.005,25,0.008191095
0.578705,0.0015,0.007,25,0.005851274
0.578705,0.0015,0.014,25,0.002926487
0.578705,0.0015,0.029,25,0.001413664
0.578705,0.0015,0.058,25,0.000707681
1.15741,0.0015,0.00021,25,0.388061729
1.15741,0.0015,0.00042,25,0.194250433
1.15741,0.0015,0.00085,25,0.096262115
1.15741,0.0015,0.0017,25,0.048152816
1.15741,0.0015,0.0035,25,0.023400079
1.15741,0.0015,0.005,25,0.016380829
1.15741,0.0015,0.007,25,0.011700805
1.15741,0.0015,0.014,25,0.005851274
1.15741,0.0015,0.029,25,0.002825632
1.15741,0.0015,0.058,25,0.001413664
1.736115,0.0015,0.00021,25,0.579870244
1.736115,0.0015,0.00042,25,0.290809591
1.736115,0.0015,0.00085,25,0.1442473
1.736115,0.0015,0.0017,25,0.072186199
1.736115,0.0015,0.0035,25,0.035101305
1.736115,0.0015,0.005,25,0.024569985
1.736115,0.0015,0.007,25,0.017550534
1.736115,0.0015,0.014,25,0.008776047
1.736115,0.0015,0.029,25,0.004237598
1.736115,0.0015,0.058,25,0.002119648
2.31482,0.0015,0.00042,25,0.387000903
2.31482,0.0015,0.00085,25,0.192141476
2.31482,0.0015,0.0017,25,0.096196729
2.31482,0.0015,0.0035,25,0.046785148
2.31482,0.0015,0.005,25,0.032759407
2.31482,0.0015,0.007,25,0.023400079
2.31482,0.0015,0.014,25,0.011700805
2.31482,0.0015,0.029,25,0.005649564
2.31482,0.0015,0.058,25,0.002825632
3.47223,0.0015,0.00042,25,0.578291031
3.47223,0.0015,0.00085,25,0.287658164
3.47223,0.0015,0.0017,25,0.144149406
3.47223,0.0015,0.0035,25,0.070136623
3.47223,0.0015,0.005,25,0.049121267
3.47223,0.0015,0.007,25,0.035101305
3.47223,0.0015,0.014,25,0.017550534
3.47223,0.0015,0.029,25,0.008473485
3.47223,0.0015,0.058,25,0.004237598
5.78705,0.0015,0.00085,25,0.477614338
5.78705,0.0015,0.0017,25,0.239782444
5.78705,0.0015,0.0035,25,0.116774884
5.78705,0.0015,0.005,25,0.081804265
5.78705,0.0015,0.007,25,0.058463586
5.78705,0.0015,0.014,25,0.029249649
5.78705,0.0015,0.029,25,0.01412219
5.78705,0.0015,0.058,25,0.007061529
8.680575,0.0015,0.0017,25,0.358816647
8.680575,0.0015,0.0035,25,0.174951843
8.680575,0.0015,0.005,25,0.122598612
8.680575,0.0015,0.007,25,0.087636067
8.680575,0.0015,0.014,25,0.043864695
8.680575,0.0015,0.029,25,0.021181295
8.680575,0.0015,0.058,25,0.010591414
11.5741,0.0015,0.0017,25,0.477292304
11.5741,0.0015,0.0035,25,0.23299508
11.5741,0.0015,0.005,25,0.163327166
11.5741,0.0015,0.007,25,0.116774884
11.5741,0.0015,0.014,25,0.058463586
11.5741,0.0015,0.029,25,0.028241097
11.5741,0.0015,0.058,25,0.01412219
17.36115,0.0015,0.0035,25,0.348682811
17.36115,0.0015,0.005,25,0.244587729
17.36115,0.0015,0.007,25,0.174951843
17.36115,0.0015,0.014,25,0.087636067
17.36115,0.0015,0.029,25,0.04235398
17.36115,0.0015,0.058,25,0.021181295
23.1482,0.0015,0.0035,25,0.463842895
23.1482,0.0015,0.005,25,0.325587623
23.1482,0.0015,0.007,25,0.23299508
23.1482,0.0015,0.014,25,0.116774884
23.1482,0.0015,0.029,25,0.056450445
23.1482,0.0015,0.058,25,0.028241097
34.7223,0.0015,0.0035,25,0.69259907
34.7223,0.0015,0.005,25,0.486812004
34.7223,0.0015,0.007,25,0.348682811
34.7223,0.0015,0.014,25,0.174951843
34.7223,0.0015,0.029,25,0.084619781
34.7223,0.0015,0.058,25,0.04235398
46.2964,0.0015,0.005,25,0.64701335
46.2964,0.0015,0.007,25,0.463842895
46.2964,0.0015,0.014,25,0.23299508
46.2964,0.0015,0.029,25,0.112757728
46.2964,0.0015,0.058,25,0.056450445
69.4446,0.0015,0.007,25,0.69259907
69.4446,0.0015,0.014,25,0.348682811
69.4446,0.0015,0.029,25,0.168939739
69.4446,0.0015,0.058,25,0.084619781
92.5928,0.0015,0.014,25,0.463842895
92.5928,0.0015,0.029,25,0.224997031
92.5928,0.0015,0.058,25,0.112757728
115.741,0.0015,0.014,25,0.578480085
115.741,0.0015,0.029,25,0.280930151
115.741,0.0015,0.058,25,0.140864358
144.67625,0.0015,0.029,25,0.350672766
144.67625,0.0015,0.058,25,0.17595371
173.6115,0.0015,0.029,25,0.420223269
173.6115,0.0015,0.058,25,0.21099437
202.54675,0.0015,0.029,25,0.489582707
202.54675,0.0015,0.058,25,0.245986473
231.482,0.0015,0.029,25,0.55875212
231.482,0.0015,0.058,25,0.280930151
289.3525,0.0015,0.058,25,0.350672766
347.223,0.0015,0.058,25,0.420223269
405.0935,0.0015,0.058,25,0.489582707
462.964,0.0015,0.058,25,0.55875212
0.1736115,0.0015,0.00021,30,0.048857868
0.1736115,0.0015,0.00042,30,0.024370419
0.1736115,0.0015,0.00085,30,0.012054294
0.1736115,0.0015,0.0017,30,0.006025034
0.1736115,0.0015,0.0035,30,0.00292886
0.1736115,0.0015,0.005,30,0.00205138
0.1736115,0.0015,0.007,30,0.00146639
0.1736115,0.0015,0.014,30,0.000735155
0.1736115,0.0015,0.029,30,0.000356931
0.1736115,0.0015,0.058,30,0.000180425
0.578705,0.0015,0.00021,30,0.162514463
0.578705,0.0015,0.00042,30,0.081150884
0.578705,0.0015,0.00085,30,0.040168989
0.578705,0.0015,0.0017,30,0.020074406
0.578705,0.0015,0.0035,30,0.00975369
0.578705,0.0015,0.005,30,0.006828773
0.578705,0.0015,0.007,30,0.004878817
0.578705,0.0015,0.014,30,0.002441371
0.578705,0.0015,0.029,30,0.001180619
0.578705,0.0015,0.058,30,0.00059227
1.15741,0.0015,0.00021,30,0.324145059
1.15741,0.0015,0.00042,30,0.162068014
1.15741,0.0015,0.00085,30,0.080267759
1.15741,0.0015,0.0017,30,0.040141676
1.15741,0.0015,0.0035,30,0.019503622
1.15741,0.0015,0.005,30,0.013653704
1.15741,0.0015,0.007,30,0.00975369
1.15741,0.0015,0.014,30,0.004878817
1.15741,0.0015,0.029,30,0.00235732
1.15741,0.0015,0.058,30,0.001180619
1.736115,0.0015,0.00021,30,0.484918019
1.736115,0.0015,0.00042,30,0.242769642
1.736115,0.0015,0.00085,30,0.120313529
1.736115,0.0015,0.0017,30,0.060184068
1.736115,0.0015,0.0035,30,0.029253372
1.736115,0.0015,0.005,30,0.020478595
1.736115,0.0015,0.007,30,0.014628538
1.736115,0.0015,0.014,30,0.007316265
1.736115,0.0015,0.029,30,0.003534019
1.736115,0.0015,0.058,30,0.001768971
2.31482,0.0015,0.00021,30,0.644842325
2.31482,0.0015,0.00042,30,0.323256904
2.31482,0.0015,0.00085,30,0.160306448
2.31482,0.0015,0.0017,30,0.080213207
2.31482,0.0015,0.0035,30,0.0390013
2.31482,0.0015,0.005,30,0.027303408
2.31482,0.0015,0.007,30,0.019503622
2.31482,0.0015,0.014,30,0.00975369
2.31482,0.0015,0.029,30,0.004710717
2.31482,0.0015,0.058,30,0.00235732
3.47223,0.0015,0.00042,30,0.483592827
3.47223,0.0015,0.00085,30,0.240134283
3.47223,0.0015,0.0017,30,0.120231809
3.47223,0.0015,0.0035,30,0.058474618
3.47223,0.0015,0.005,30,0.040949194
3.47223,0.0015,0.007,30,0.029253372
3.47223,0.0015,0.014,30,0.014628538
3.47223,0.0015,0.029,30,0.007064114
3.47223,0.0015,0.058,30,0.003534019
5.78705,0.0015,0.00085,30,0.399161779
5.78705,0.0015,0.0017,30,0.200110811
5.78705,0.0015,0.0035,30,0.097383741
5.78705,0.0015,0.005,30,0.068206583
5.78705,0.0015,0.007,30,0.048739525
5.78705,0.0015,0.014,30,0.024378476
5.78705,0.0015,0.029,30,0.011770866
5.78705,0.0015,0.058,30,0.005887417
8.680575,0.0015,0.00085,30,0.596779492
8.680575,0.0015,0.0017,30,0.299664353
8.680575,0.0015,0.0035,30,0.145949991
8.680575,0.0015,0.005,30,0.102243868
8.680575,0.0015,0.007,30,0.073071395
8.680575,0.0015,0.014,30,0.036566255
8.680575,0.0015,0.029,30,0.017654533
8.680575,0.0015,0.058,30,0.008829149
11.5741,0.0015,0.0017,30,0.398891872
11.5741,0.0015,0.0035,30,0.194438527
11.5741,0.0015,0.005,30,0.136242963
11.5741,0.0015,0.007,30,0.097383741
11.5741,0.0015,0.014,30,0.048739525
11.5741,0.0015,0.029,30,0.023537981
11.5741,0.0015,0.058,30,0.011770866
17.36115,0.0015,0.0017,30,0.596377264
17.36115,0.0015,0.0035,30,0.291183443
17.36115,0.0015,0.005,30,0.204126926
17.36115,0.0015,0.007,30,0.145949991
17.36115,0.0015,0.014,30,0.073071395
17.36115,0.0015,0.029,30,0.03530667
17.36115,0.0015,0.058,30,0.017654533
23.1482,0.0015,0.0035,30,0.387620444
23.1482,0.0015,0.005,30,0.27185915
23.1482,0.0015,0.007,30,0.194438527
23.1482,0.0015,0.014,30,0.097383741
23.1482,0.0015,0.029,30,0.047060741
23.1482,0.0015,0.058,30,0.023537981
34.7223,0.0015,0.0035,30,0.579578439
34.7223,0.0015,0.005,30,0.406871058
34.7223,0.0015,0.007,30,0.291183443
34.7223,0.0015,0.014,30,0.145949991
34.7223,0.0015,0.029,30,0.070555207
34.7223,0.0015,0.058,30,0.03530667
46.2964,0.0015,0.005,30,0.541284005
46.2964,0.0015,0.007,30,0.387620444
46.2964,0.0015,0.014,30,0.194438527
46.2964,0.0015,0.029,30,0.094031468
46.2964,0.0015,0.058,30,0.047060741
69.4446,0.0015,0.007,30,0.579578439
69.4446,0.0015,0.014,30,0.291183443
69.4446,0.0015,0.029,30,0.140929496
69.4446,0.0015,0.058,30,0.070555207
92.5928,0.0015,0.014,30,0.387620444
92.5928,0.0015,0.029,30,0.187755053
92.5928,0.0015,0.058,30,0.094031468
115.741,0.0015,0.014,30,0.48375147
115.741,0.0015,0.029,30,0.234508362
115.741,0.0015,0.058,30,0.117489554
144.67625,0.0015,0.014,30,0.603487896
144.67625,0.0015,0.029,30,0.292848736
144.67625,0.0015,0.058,30,0.146786649
173.6115,0.0015,0.029,30,0.351076995
173.6115,0.0015,0.058,30,0.176055446
202.54675,0.0015,0.029,30,0.409193566
202.54675,0.0015,0.058,30,0.205295999
231.482,0.0015,0.029,30,0.467198873
231.482,0.0015,0.058,30,0.234508362
289.3525,0.0015,0.029,30,0.582877383
289.3525,0.0015,0.058,30,0.292848736
347.223,0.0015,0.058,30,0.351076995
405.0935,0.0015,0.058,30,0.409193566
462.964,0.0015,0.058,30,0.467198873
520.8345,0.0015,0.058,30,0.525093339
578.705,0.0015,0.058,30,0.582877383
636.5755,0.0015,0.058,30,0.640551421
0.1736115,0.004,0.00021,6,0.239078961
0.1736115,0.004,0.00042,6,0.120753883
0.1736115,0.004,0.00085,6,0.06000343
0.1736115,0.004,0.0017,6,0.030794595
0.1736115,0.004,0.0035,6,0.015309979
0.1736115,0.004,0.005,6,0.010922469
0.1736115,0.004,0.007,6,0.007997624
0.1736115,0.004,0.014,6,0.004340837
0.1736115,0.004,0.029,6,0.002450836
0.1736115,0.004,0.058,6,0.00156789
0.2893525,0.004,0.00021,6,0.393333786
0.2893525,0.004,0.00042,6,0.199893511
0.2893525,0.004,0.00085,6,0.099630957
0.2893525,0.004,0.0017,6,0.050055934
0.2893525,0.004,0.0035,6,0.025059519
0.2893525,0.004,0.005,6,0.01774734
0.2893525,0.004,0.007,6,0.012872912
0.2893525,0.004,0.014,6,0.006778881
0.2893525,0.004,0.029,6,0.003628586
0.2893525,0.004,0.058,6,0.002156467
0.4050935,0.004,0.00021,6,0.539788892
0.4050935,0.004,0.00042,6,0.278012552
0.4050935,0.004,0.00085,6,0.139001024
0.4050935,0.004,0.0017,6,0.069934626
0.4050935,0.004,0.0035,6,0.034809153
0.4050935,0.004,0.005,6,0.024572034
0.4050935,0.004,0.007,6,0.017747341
0.4050935,0.004,0.014,6,0.009216334
0.4050935,0.004,0.029,6,0.004803503
0.4050935,0.004,0.058,6,0.002745124
0.578705,0.004,0.00021,6,0.757880877
0.578705,0.004,0.00042,6,0.393333786
0.578705,0.004,0.00085,6,0.197580554
0.578705,0.004,0.0017,6,0.099630957
0.578705,0.004,0.0035,6,0.048633533
0.578705,0.004,0.005,6,0.034809145
0.578705,0.004,0.007,6,0.025059519
0.578705,0.004,0.014,6,0.012872912
0.578705,0.004,0.029,6,0.006568749
0.578705,0.004,0.058,6,0.003628586
1.15741,0.004,0.00021,6,1.441240874
1.15741,0.004,0.00042,6,0.757880877
1.15741,0.004,0.00085,6,0.388852486
1.15741,0.004,0.0017,6,0.197580554
1.15741,0.004,0.0035,6,0.096809003
1.15741,0.004,0.005,6,0.067949689
1.15741,0.004,0.007,6,0.048633533
1.15741,0.004,0.014,6,0.025059519
1.15741,0.004,0.029,6,0.01245291
1.15741,0.004,0.058,6,0.006568749
1.736115,0.004,0.00042,6,1.106548449
1.736115,0.004,0.00085,6,0.570151681
1.736115,0.004,0.0017,6,0.293971558
1.736115,0.004,0.0035,6,0.1446045
1.736115,0.004,0.005,6,0.10160555
1.736115,0.004,0.007,6,0.072769128
1.736115,0.004,0.014,6,0.037246559
1.736115,0.004,0.029,6,0.018335667
1.736115,0.004,0.058,6,0.009510504
2.31482,0.004,0.00042,6,1.441240874
2.31482,0.004,0.00085,6,0.749460847
2.31482,0.004,0.0017,6,0.388852486
2.31482,0.004,0.0035,6,0.192025902
2.31482,0.004,0.005,6,0.135075512
2.31482,0.004,0.007,6,0.096809003
2.31482,0.004,0.014,6,0.048633533
2.31482,0.004,0.029,6,0.024219027
2.31482,0.004,0.058,6,0.01245291
3.47223,0.004,0.00085,6,1.094532436
3.47223,0.004,0.0017,6,0.570151681
3.47223,0.004,0.0035,6,0.285769325
3.47223,0.004,0.005,6,0.201465796
3.47223,0.004,0.007,6,0.1446045
3.47223,0.004,0.014,6,0.072769128
3.47223,0.004,0.029,6,0.035985829
3.47223,0.004,0.058,6,0.018335667
5.78705,0.004,0.0017,6,0.924136272
5.78705,0.004,0.0035,6,0.465456287
5.78705,0.004,0.005,6,0.332102506
5.78705,0.004,0.007,6,0.239078954
5.78705,0.004,0.014,6,0.12075388
5.78705,0.004,0.029,6,0.058632329
5.78705,0.004,0.058,6,0.030102437
8.10187,0.004,0.0017,6,1.260963351
8.10187,0.004,0.0035,6,0.642456008
8.10187,0.004,0.005,6,0.456478771
8.10187,0.004,0.007,6,0.332102513
8.10187,0.004,0.014,6,0.1683616
8.10187,0.004,0.029,6,0.081898926
8.10187,0.004,0.058,6,0.041869238
11.5741,0.004,0.0035,6,0.899452476
11.5741,0.004,0.005,6,0.642455996
11.5741,0.004,0.007,6,0.465456287
11.5741,0.004,0.014,6,0.239078954
11.5741,0.004,0.029,6,0.11663219
11.5741,0.004,0.058,6,0.058632329
17.36115,0.004,0.0035,6,1.307826685
17.36115,0.004,0.005,6,0.941363004
17.36115,0.004,0.007,6,0.685973617
17.36115,0.004,0.014,6,0.355136851
17.36115,0.004,0.029,6,0.174082133
17.36115,0.004,0.058,6,0.087701646
23.1482,0.004,0.005,6,1.227980553
23.1482,0.004,0.007,6,0.899452476
23.1482,0.004,0.014,6,0.465456287
23.1482,0.004,0.029,6,0.230992378
23.1482,0.004,0.058,6,0.11663219
28.93525,0.004,0.005,6,1.506131161
28.93525,0.004,0.007,6,1.106548419
28.93525,0.004,0.014,6,0.576639779
28.93525,0.004,0.029,6,0.28737292
28.93525,0.004,0.058,6,0.145425254
34.7223,0.004,0.007,6,1.307826685
34.7223,0.004,0.014,6,0.685973617
34.7223,0.004,0.029,6,0.343233456
34.7223,0.004,0.058,6,0.174082133
40.50935,0.004,0.007,6,1.506131188
40.50935,0.004,0.014,6,0.793549552
40.50935,0.004,0.029,6,0.395472136
40.50935,0.004,0.058,6,0.202604093
46.2964,0.004,0.014,6,0.899452476
46.2964,0.004,0.029,6,0.449969988
46.2964,0.004,0.058,6,0.230992378
52.08345,0.004,0.014,6,1.003761075
52.08345,0.004,0.029,6,0.504010356
52.08345,0.004,0.058,6,0.259248246
57.8705,0.004,0.014,6,1.106548419
57.8705,0.004,0.029,6,0.557604809
57.8705,0.004,0.058,6,0.28737292
69.4446,0.004,0.014,6,1.307826685
69.4446,0.004,0.029,6,0.663499938
69.4446,0.004,0.058,6,0.343233456
81.0187,0.004,0.014,6,1.506131188
81.0187,0.004,0.029,6,0.767739191
81.0187,0.004,0.058,6,0.395472136
92.5928,0.004,0.029,6,0.870400304
92.5928,0.004,0.058,6,0.449969988
104.1669,0.004,0.029,6,0.971555497
104.1669,0.004,0.058,6,0.504010356
115.741,0.004,0.029,6,1.071271955
115.741,0.004,0.058,6,0.557604809
138.8892,0.004,0.029,6,1.266635089
138.8892,0.004,0.058,6,0.663499938
162.0374,0.004,0.029,6,1.459197154
162.0374,0.004,0.058,6,0.767739191
185.1856,0.004,0.029,6,1.645227525
185.1856,0.004,0.058,6,0.870400304
208.3338,0.004,0.058,6,0.971555497
231.482,0.004,0.058,6,1.071271955
289.3525,0.004,0.058,6,1.314669612
0.1736115,0.004,0.00021,25,0.058506107
0.1736115,0.004,0.00042,25,0.029450065
0.1736115,0.004,0.00085,25,0.014650619
0.1736115,0.004,0.0017,25,0.007422783
0.1736115,0.004,0.0035,25,0.003705587
0.1736115,0.004,0.005,25,0.002652395
0.1736115,0.004,0.007,25,0.00194946
0.1736115,0.004,0.014,25,0.001073779
0.1736115,0.004,0.029,25,0.000619071
0.1736115,0.004,0.058,25,0.000407065
0.578705,0.004,0.00021,25,0.194355878
0.578705,0.004,0.00042,25,0.097394971
0.578705,0.004,0.00085,25,0.048201965
0.578705,0.004,0.0017,25,0.024287427
0.578705,0.004,0.0035,25,0.011896901
0.578705,0.004,0.005,25,0.008386487
0.578705,0.004,0.007,25,0.006046051
0.578705,0.004,0.014,25,0.003120481
0.578705,0.004,0.029,25,0.001605583
0.578705,0.004,0.058,25,0.000901884
1.15741,0.004,0.00021,25,0.387167617
1.15741,0.004,0.00042,25,0.194355878
1.15741,0.004,0.00085,25,0.096252028
1.15741,0.004,0.0017,25,0.048201965
1.15741,0.004,0.0035,25,0.023599073
1.15741,0.004,0.005,25,0.016577941
1.15741,0.004,0.007,25,0.011896901
1.15741,0.004,0.014,25,0.006046051
1.15741,0.004,0.029,25,0.00301962
1.15741,0.004,0.058,25,0.001605583
1.736115,0.004,0.00021,25,0.578517866
1.736115,0.004,0.00042,25,0.290945817
1.736115,0.004,0.00085,25,0.144210831
1.736115,0.004,0.0017,25,0.07223842
1.736115,0.004,0.0035,25,0.035301051
1.736115,0.004,0.005,25,0.024769267
1.736115,0.004,0.007,25,0.017748127
1.736115,0.004,0.014,25,0.008971584
1.736115,0.004,0.029,25,0.00443195
1.736115,0.004,0.058,25,0.002313329
2.31482,0.004,0.00021,25,0.768428445
2.31482,0.004,0.00042,25,0.387167617
2.31482,0.004,0.00085,25,0.192078702
2.31482,0.004,0.0017,25,0.096252028
2.31482,0.004,0.0035,25,0.046827763
2.31482,0.004,0.005,25,0.032960657
2.31482,0.004,0.007,25,0.023599073
2.31482,0.004,0.014,25,0.011896901
2.31482,0.004,0.029,25,0.005844291
2.31482,0.004,0.058,25,0.00301962
3.47223,0.004,0.00021,25,1.144015455
3.47223,0.004,0.00042,25,0.578517866
3.47223,0.004,0.00085,25,0.28754302
3.47223,0.004,0.0017,25,0.144210831
3.47223,0.004,0.0035,25,0.070179052
3.47223,0.004,0.005,25,0.049163865
3.47223,0.004,0.007,25,0.035301051
3.47223,0.004,0.014,25,0.017748127
3.47223,0.004,0.029,25,0.008668948
3.47223,0.004,0.058,25,0.00443195
5.78705,0.004,0.00042,25,0.956920685
5.78705,0.004,0.00085,25,0.477395466
5.78705,0.004,0.0017,25,0.239855982
5.78705,0.004,0.0035,25,0.116816964
5.78705,0.004,0.005,25,0.081846606
5.78705,0.004,0.007,25,0.058506105
5.78705,0.004,0.014,25,0.029450065
5.78705,0.004,0.029,25,0.014318324
5.78705,0.004,0.058,25,0.007256629
8.680575,0.004,0.00042,25,1.422081883
8.680575,0.004,0.00085,25,0.712720513
8.680575,0.004,0.0017,25,0.358905108
8.680575,0.004,0.0035,25,0.17499346
8.680575,0.004,0.005,25,0.122640647
8.680575,0.004,0.007,25,0.087678364
8.680575,0.004,0.014,25,0.044077555
8.680575,0.004,0.029,25,0.021379733
8.680575,0.004,0.058,25,0.010787366
11.5741,0.004,0.00085,25,0.945871715
11.5741,0.004,0.0017,25,0.477395466
11.5741,0.004,0.0035,25,0.233036203
11.5741,0.004,0.005,25,0.163368877
11.5741,0.004,0.007,25,0.116816964
11.5741,0.004,0.014,25,0.058506105
11.5741,0.004,0.029,25,0.028441277
11.5741,0.004,0.058,25,0.014318324
17.36115,0.004,0.00085,25,1.405809481
17.36115,0.004,0.0017,25,0.712720513
17.36115,0.004,0.0035,25,0.348722883
17.36115,0.004,0.005,25,0.24462875
17.36115,0.004,0.007,25,0.17499346
17.36115,0.004,0.014,25,0.087678364
17.36115,0.004,0.029,25,0.042564364
17.36115,0.004,0.058,25,0.021379733
23.1482,0.004,0.0017,25,0.945871715
23.1482,0.004,0.0035,25,0.463881849
23.1482,0.004,0.005,25,0.325627913
23.1482,0.004,0.007,25,0.233036203
23.1482,0.004,0.014,25,0.116816964
23.1482,0.004,0.029,25,0.056492981
23.1482,0.004,0.058,25,0.028441277
34.7223,0.004,0.0017,25,1.405809481
34.7223,0.004,0.0035,25,0.692635579
34.7223,0.004,0.005,25,0.486850726
34.7223,0.004,0.007,25,0.348722883
34.7223,0.004,0.014,25,0.17499346
34.7223,0.004,0.029,25,0.084662102
34.7223,0.004,0.058,25,0.042564364
46.2964,0.004,0.0035,25,0.919334669
46.2964,0.004,0.005,25,0.647050369
46.2964,0.004,0.007,25,0.463881849
46.2964,0.004,0.014,25,0.233036203
46.2964,0.004,0.029,25,0.112799838
46.2964,0.004,0.058,25,0.056492981
69.4446,0.004,0.0035,25,1.366713187
69.4446,0.004,0.005,25,0.964431123
69.4446,0.004,0.007,25,0.692635579
69.4446,0.004,0.014,25,0.348722883
69.4446,0.004,0.029,25,0.168981404
69.4446,0.004,0.058,25,0.084662102
92.5928,0.004,0.0035,25,1.806884043
92.5928,0.004,0.005,25,1.27786979
92.5928,0.004,0.007,25,0.919334669
92.5928,0.004,0.014,25,0.463881849
92.5928,0.004,0.029,25,0.225038224
92.5928,0.004,0.058,25,0.112799838
115.741,0.004,0.005,25,1.587688574
115.741,0.004,0.007,25,1.144015422
115.741,0.004,0.014,25,0.578517849
115.741,0.004,0.029,25,0.280970848
115.741,0.004,0.058,25,0.14090625
144.67625,0.004,0.007,25,1.422081842
144.67625,0.004,0.014,25,0.721084575
144.67625,0.004,0.029,25,0.350712819
144.67625,0.004,0.058,25,0.175995318
173.6115,0.004,0.007,25,1.69750919
173.6115,0.004,0.014,25,0.862850517
173.6115,0.004,0.029,25,0.420262655
173.6115,0.004,0.058,25,0.211035685
202.54675,0.004,0.014,25,1.003824556
202.54675,0.004,0.029,25,0.489621401
202.54675,0.004,0.058,25,0.246027482
231.482,0.004,0.014,25,1.144015422
231.482,0.004,0.029,25,0.558790094
231.482,0.004,0.058,25,0.280970848
289.3525,0.004,0.014,25,1.422081842
289.3525,0.004,0.029,25,0.696561445
289.3525,0.004,0.058,25,0.350712819
347.223,0.004,0.014,25,1.69750919
347.223,0.004,0.029,25,0.833584846
347.223,0.004,0.058,25,0.420262655
405.0935,0.004,0.029,25,0.969868318
405.0935,0.004,0.058,25,0.489621401
462.964,0.004,0.029,25,1.105419744
462.964,0.004,0.058,25,0.558790094
520.8345,0.004,0.029,25,1.240246889
520.8345,0.004,0.058,25,0.627769768
578.705,0.004,0.029,25,1.374357392
578.705,0.004,0.058,25,0.696561445
636.5755,0.004,0.029,25,1.507758774
636.5755,0.004,0.058,25,0.765166134
694.446,0.004,0.029,25,1.640761345
694.446,0.004,0.058,25,0.833584846
752.3165,0.004,0.029,25,1.77298739
752.3165,0.004,0.058,25,0.901818577
810.187,0.004,0.058,25,0.969868318
925.928,0.004,0.058,25,1.105419744
1041.669,0.004,0.058,25,1.240246889
1157.41,0.004,0.058,25,1.374357392
0.1736115,0.006,0.00021,4,0.337177864
0.1736115,0.006,0.00042,4,0.177340191
0.1736115,0.006,0.00085,4,0.088136166
