"Flow_well","Temp_diff","Temp_diff_real","kW_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Long_dispersivity","Trans_dispersivity","Iso_width","Iso_distance","Area","Isotherm"
9,5,4.80180697616,2.177,0.0015,0.00021,4,10,5,193.520502945,1829.64490526,285769.274991,1
9,5,4.80180697616,2.177,0.0015,0.00021,4,10,5,89.81356007,381.540687018,28163.2758403,2
9,5,4.80180697616,2.177,0.0015,0.00021,4,10,5,49.5437780678,117.658674969,5007.62649033,3
9,5,4.80180697616,2.177,0.0015,0.00021,4,10,5,22.7225662145,28.6621801922,637.478563909,4
7,5,3.24310295019,1.693,0.0015,0.00085,4,10,5,31.6296036135,75.8396852878,2045.04710453,1
7,5,3.24310295019,1.693,0.0015,0.00085,4,10,5,9.85293294769,11.4646390651,109.986307187,2
14.4,5,4.11213996134,3.483,0.0015,0.00085,4,10,5,73.6419735806,344.298743045,20708.5287611,1
14.4,5,4.11213996134,3.483,0.0015,0.00085,4,10,5,29.9851949042,63.9518967119,1657.64863981,2
14.4,5,4.11213996134,3.483,0.0015,0.00085,4,10,5,13.1986337099,15.4467289086,203.557028075,3
21.8,5,4.51684548731,5.273,0.0015,0.00085,4,10,5,114.841566382,806.036441898,74897.7629632,1
21.8,5,4.51684548731,5.273,0.0015,0.00085,4,10,5,50.7027999763,159.67387317,6750.32483548,2
21.8,5,4.51684548731,5.273,0.0015,0.00085,4,10,5,25.9989042279,45.0402593664,1059.70553379,3
21.8,5,4.51684548731,5.273,0.0015,0.00085,4,10,5,8.4831862305,7.07902702312,68.8736049012,4
29.2,5,4.74069363334,7.063,0.0015,0.00085,4,10,5,155.184554953,1455.61516631,182254.890294,1
29.2,5,4.74069363334,7.063,0.0015,0.00085,4,10,5,71.5355050381,299.83978054,17633.5567736,2
29.2,5,4.74069363334,7.063,0.0015,0.00085,4,10,5,39.2921457069,90.6560705845,3078.45020184,3
29.2,5,4.74069363334,7.063,0.0015,0.00085,4,10,5,17.5012839349,20.6870447579,364.800367185,4
36.6,5,4.87608991021,8.853,0.0015,0.00085,4,10,5,92.3475570194,484.545616822,36522.2042682,2
36.6,5,4.87608991021,8.853,0.0015,0.00085,4,10,5,52.9102105374,153.406717084,6829.01956658,3
36.6,5,4.87608991021,8.853,0.0015,0.00085,4,10,5,26.6639576065,40.6730296282,1015.35307509,4
29,5,3.30145219754,7.015,0.0015,0.0035,4,10,5,32.2876376711,81.9556240252,2246.5701365,1
29,5,3.30145219754,7.015,0.0015,0.0035,4,10,5,10.3897127872,12.7356116254,126.761893728,2
59.4,5,4.15485431175,14.369,0.0015,0.0035,4,10,5,74.1073955482,368.042022966,22239.4508381,1
59.4,5,4.15485431175,14.369,0.0015,0.0035,4,10,5,30.5718838084,68.9745768261,1808.05698519,2
59.4,5,4.15485431175,14.369,0.0015,0.0035,4,10,5,13.8208620148,17.0323859499,231.540429714,3
89.8,5,4.54858079598,21.722,0.0015,0.0035,4,10,5,115.108166171,858.510004479,79885.2453793,1
89.8,5,4.54858079598,21.722,0.0015,0.0035,4,10,5,51.2637772446,170.931774331,7276.2203874,2
89.8,5,4.54858079598,21.722,0.0015,0.0035,4,10,5,26.6894535773,48.704283759,1165.68753015,3
89.8,5,4.54858079598,21.722,0.0015,0.0035,4,10,5,9.34663072343,8.23192916539,86.6037552884,4
120.3,5,4.76524448922,29.1,0.0015,0.0035,4,10,5,155.373229505,1549.31386938,194176.446948,1
120.3,5,4.76524448922,29.1,0.0015,0.0035,4,10,5,72.1026750008,320.587338868,18957.2261256,2
120.3,5,4.76524448922,29.1,0.0015,0.0035,4,10,5,40.053804285,97.9299247001,3358.82689763,3
120.3,5,4.76524448922,29.1,0.0015,0.0035,4,10,5,18.4383457062,23.0194386227,421.210557538,4
150.7,5,4.89483685322,36.454,0.0015,0.0035,4,10,5,92.8447273616,516.91486819,39105.4537901,2
150.7,5,4.89483685322,36.454,0.0015,0.0035,4,10,5,53.7066638373,164.593678203,7403.30886368,3
150.7,5,4.89483685322,36.454,0.0015,0.0035,4,10,5,27.6625399363,44.389021518,1141.12268811,4
58.1,5,3.31213323364,14.054,0.0015,0.007,4,10,5,32.4280168281,83.2333876245,2287.7062029,1
58.1,5,3.31213323364,14.054,0.0015,0.007,4,10,5,10.492685209,12.9869141299,130.134886399,2
118.9,5,4.16256235096,28.762,0.0015,0.007,4,10,5,74.2310835619,372.664769079,22548.2748182,1
118.9,5,4.16256235096,28.762,0.0015,0.007,4,10,5,30.6903404196,69.8434504433,1838.01821955,2
118.9,5,4.16256235096,28.762,0.0015,0.007,4,10,5,13.9385267604,17.3121510857,237.056689196,3
179.7,5,4.55427557804,43.469,0.0015,0.007,4,10,5,115.217236837,868.531628926,80887.0904441,1
179.7,5,4.55427557804,43.469,0.0015,0.007,4,10,5,51.3866209582,173.097720501,7381.03965913,2
179.7,5,4.55427557804,43.469,0.0015,0.007,4,10,5,26.8217727954,49.392436992,1186.6086232,3
179.7,5,4.55427557804,43.469,0.0015,0.007,4,10,5,9.50615538965,8.4505425311,90.1303670869,4
240.5,5,4.7689976548,58.177,0.0015,0.007,4,10,5,155.340851406,1564.13958974,195982.916827,1
240.5,5,4.7689976548,58.177,0.0015,0.007,4,10,5,72.1599072166,323.845474102,19159.4882621,2
240.5,5,4.7689976548,58.177,0.0015,0.007,4,10,5,40.1564000922,99.0440583439,3402.35409794,3
240.5,5,4.7689976548,58.177,0.0015,0.007,4,10,5,18.5777207808,23.3876657054,430.342772989,4
301.3,5,4.89778160219,72.884,0.0015,0.007,4,10,5,92.8985605137,522.46577925,39520.4549943,2
301.3,5,4.89778160219,72.884,0.0015,0.007,4,10,5,53.8174253663,166.635775123,7496.28685065,3
301.3,5,4.89778160219,72.884,0.0015,0.007,4,10,5,27.8153406737,44.9906997812,1161.98690196,4
481.1,5,3.31887861059,116.377,0.0015,0.058,4,10,5,32.4617328854,84.0397009833,2308.29355555,1
481.1,5,3.31887861059,116.377,0.0015,0.058,4,10,5,10.5433912396,13.1412196601,132.019622128,2
983.8,5,4.1671339018,237.979,0.0015,0.058,4,10,5,74.1674351694,375.191443233,22673.9724318,1
983.8,5,4.1671339018,237.979,0.0015,0.058,4,10,5,30.7087446484,70.339389539,1851.39418178,2
983.8,5,4.1671339018,237.979,0.0015,0.058,4,10,5,13.9904224814,17.5021084392,239.875763505,3
1486.4,5,4.55749539778,359.557,0.0015,0.058,4,10,5,115.052645895,873.617421224,81237.2311351,1
1486.4,5,4.55749539778,359.557,0.0015,0.058,4,10,5,51.3606173967,174.182884027,7420.91658468,2
1486.4,5,4.55749539778,359.557,0.0015,0.058,4,10,5,26.8545876834,49.7462418022,1195.69579472,3
1486.4,5,4.55749539778,359.557,0.0015,0.058,4,10,5,9.58740216045,8.57013475369,92.0351541219,4
1989,5,4.77136218404,481.135,0.0015,0.058,4,10,5,155.076395115,1572.67469649,196709.494604,1
1989,5,4.77136218404,481.135,0.0015,0.058,4,10,5,72.0863789043,325.825403877,19247.1113766,2
1989,5,4.77136218404,481.135,0.0015,0.058,4,10,5,40.1672578217,99.6950230957,3423.03734089,3
1989,5,4.77136218404,481.135,0.0015,0.058,4,10,5,18.6469420558,23.6085258817,435.500772189,4
2491.7,5,4.89957812865,602.738,0.0015,0.058,4,10,5,92.7790613642,525.443264183,39686.3129582,2
2491.7,5,4.89957812865,602.738,0.0015,0.058,4,10,5,53.8051902068,167.675948816,7537.17448079,3
2491.7,5,4.89957812865,602.738,0.0015,0.058,4,10,5,27.875359651,45.3500198279,1172.74995129,4
1.7,5,2.21078800733,0.411,0.0015,0.00021,4,20,10,21.7064162098,28.1718356937,577.96838067,1
4.5,5,3.43157084243,1.089,0.0015,0.00021,4,20,10,86.7595576478,245.568291133,17881.9212468,1
4.5,5,3.43157084243,1.089,0.0015,0.00021,4,20,10,29.8339552686,40.6259418112,1129.46681355,2
7.2,5,3.99129249237,1.742,0.0015,0.00021,4,20,10,148.776599287,652.797221708,79482.4683644,1
7.2,5,3.99129249237,1.742,0.0015,0.00021,4,20,10,60.0607167272,121.890490709,6358.98633581,2
7.2,5,3.99129249237,1.742,0.0015,0.00021,4,20,10,25.7534696535,28.8550811515,750.216969462,3
9.9,5,4.31816556893,2.395,0.0015,0.00021,4,20,10,209.188531489,1247.06981083,211634.378483,1
9.9,5,4.31816556893,2.395,0.0015,0.00021,4,20,10,90.9521123007,246.926858137,18936.0591676,2
9.9,5,4.31816556893,2.395,0.0015,0.00021,4,20,10,44.687943637,67.5533762436,2801.61744892,3
12.7,5,4.53323614729,3.072,0.0015,0.00021,4,20,10,122.997158702,422.637624737,43119.8026606,2
12.7,5,4.53323614729,3.072,0.0015,0.00021,4,20,10,64.9928403243,124.761239368,7180.52195715,3
12.7,5,4.53323614729,3.072,0.0015,0.00021,4,20,10,24.8252353733,23.9757780187,640.159440741,4
7,5,2.32327297979,1.693,0.0015,0.00085,4,20,10,23.8387447559,34.2011305082,752.562343113,1
18.1,5,3.51585868565,4.378,0.0015,0.00085,4,20,10,87.5545140279,274.269981066,20003.8356468,1
18.1,5,3.51585868565,4.378,0.0015,0.00085,4,20,10,31.3423850585,46.5122474476,1334.17271696,2
18.1,5,3.51585868565,4.378,0.0015,0.00085,4,20,10,9.39062390867,7.10325006871,80.7359808811,3
29.3,5,4.07520243031,7.088,0.0015,0.00085,4,20,10,150.741309839,743.472160655,91354.7470804,1
29.3,5,4.07520243031,7.088,0.0015,0.00085,4,20,10,62.5251227206,141.101869411,7562.46448467,2
29.3,5,4.07520243031,7.088,0.0015,0.00085,4,20,10,28.2963342445,35.048308413,972.477669205,3
40.5,5,4.39249157087,9.797,0.0015,0.00085,4,20,10,212.105728664,1431.47323157,245834.52406,1
40.5,5,4.39249157087,9.797,0.0015,0.00085,4,20,10,94.1916244071,287.470297968,22618.8759558,2
40.5,5,4.39249157087,9.797,0.0015,0.00085,4,20,10,48.0102294169,80.8782763949,3528.18699062,3
51.6,5,4.58927863837,12.482,0.0015,0.00085,4,20,10,125.502720922,483.007180657,49961.934597,2
51.6,5,4.58927863837,12.482,0.0015,0.00085,4,20,10,68.1517091299,145.456504676,8636.73033649,3
51.6,5,4.58927863837,12.482,0.0015,0.00085,4,20,10,28.5395894303,30.6833029085,910.275039547,4
29,5,2.35535921706,7.015,0.0015,0.0035,4,20,10,24.4581246773,35.9762554329,809.651490421,1
74.9,5,3.54630180967,18.118,0.0015,0.0035,4,20,10,88.4246504802,286.401211472,21044.6495316,1
74.9,5,3.54630180967,18.118,0.0015,0.0035,4,20,10,32.0675067528,48.9345364544,1427.60822521,2
74.9,5,3.54630180967,18.118,0.0015,0.0035,4,20,10,10.055743153,7.85345716641,94.2357589108,3
120.8,5,4.09695864421,29.221,0.0015,0.0035,4,20,10,151.193189522,769.177477238,94726.4573336,1
120.8,5,4.09695864421,29.221,0.0015,0.0035,4,20,10,63.1337240245,146.603087028,7907.12908064,2
120.8,5,4.09695864421,29.221,0.0015,0.0035,4,20,10,28.9491150721,36.8102578991,1037.67189049,3
166.6,5,4.4083726251,40.3,0.0015,0.0035,4,20,10,211.99636586,1473.51341899,252840.058002,1
166.6,5,4.4083726251,40.3,0.0015,0.0035,4,20,10,94.5771947075,296.834286188,23399.4542607,2
166.6,5,4.4083726251,40.3,0.0015,0.0035,4,20,10,48.5919261987,84.0866700633,3690.57044385,3
212.5,5,4.60311777025,51.403,0.0015,0.0035,4,20,10,125.991165453,499.385610379,51785.7945157,2
212.5,5,4.60311777025,51.403,0.0015,0.0035,4,20,10,68.8694703761,150.9637396,9033.04452805,3
212.5,5,4.60311777025,51.403,0.0015,0.0035,4,20,10,29.4402963425,32.5376698934,988.687631429,4
58.1,5,2.36159157036,14.054,0.0015,0.007,4,20,10,24.5887104753,36.3908365297,821.829686055,1
149.8,5,3.55037471901,36.236,0.0015,0.007,4,20,10,88.4888205423,287.939228418,21169.9707556,1
149.8,5,3.55037471901,36.236,0.0015,0.007,4,20,10,32.1482497522,49.257401855,1439.36854008,2
149.8,5,3.55037471901,36.236,0.0015,0.007,4,20,10,10.1419073593,7.95562595248,96.0979429887,3
241.5,5,4.09993734113,58.418,0.0015,0.007,4,20,10,151.17889899,772.72394129,95131.213915,1
241.5,5,4.09993734113,58.418,0.0015,0.007,4,20,10,63.1875913015,147.340680546,7949.97775103,2
241.5,5,4.09993734113,58.418,0.0015,0.007,4,20,10,29.0271321949,37.0506047967,1046.26825152,3
333.3,5,4.41143717355,80.625,0.0015,0.007,4,20,10,212.099985412,1482.11309432,254423.502366,1
333.3,5,4.41143717355,80.625,0.0015,0.007,4,20,10,94.7025832619,298.646782341,23571.8933822,2
333.3,5,4.41143717355,80.625,0.0015,0.007,4,20,10,48.724820087,84.7671795958,3725.22057407,3
425,5,4.60541203892,102.807,0.0015,0.007,4,20,10,126.080169862,502.187821639,52099.7720244,2
425,5,4.60541203892,102.807,0.0015,0.007,4,20,10,68.991845492,151.920991194,9101.2541442,3
425,5,4.60541203892,102.807,0.0015,0.007,4,20,10,29.5908337071,32.8535116452,1002.27092801,4
481.1,5,2.36451912666,116.377,0.0015,0.058,4,20,10,24.6195984109,36.5718974705,825.939738834,1
1241.7,5,3.55446636066,300.365,0.0015,0.058,4,20,10,88.5888492218,289.621461937,21308.9272243,1
1241.7,5,3.55446636066,300.365,0.0015,0.058,4,20,10,32.2393176434,49.5889265101,1452.05441823,2
1241.7,5,3.55446636066,300.365,0.0015,0.058,4,20,10,10.2304309685,8.06131445588,98.018742898,3
2002.3,5,4.10363631905,484.353,0.0015,0.058,4,20,10,151.330050451,777.375946066,95790.3403878,1
2002.3,5,4.10363631905,484.353,0.0015,0.058,4,20,10,63.3181047834,148.244831382,8015.88194534,2
2002.3,5,4.10363631905,484.353,0.0015,0.058,4,20,10,29.1470665516,37.3435164079,1058.35843812,3
2762.9,5,4.41431183957,668.34,0.0015,0.058,4,20,10,212.234910865,1490.3305607,255980.10248,1
2762.9,5,4.41431183957,668.34,0.0015,0.058,4,20,10,94.8353465057,300.559845895,23740.4566148,2
2762.9,5,4.41431183957,668.34,0.0015,0.058,4,20,10,48.8559000395,85.3703287793,3758.86938673,3
3523.5,5,4.607860393,852.328,0.0015,0.058,4,20,10,126.243678873,505.35078461,52478.2201793,2
3523.5,5,4.607860393,852.328,0.0015,0.058,4,20,10,69.1554803678,153.148393765,9181.18388009,3
3523.5,5,4.607860393,852.328,0.0015,0.058,4,20,10,29.7617839234,33.1984375988,1017.44300442,4
1.7,5,1.61799666722,0.411,0.0015,0.00021,4,35,17.5,12.7543910177,12.0474589847,159.255242622,1
5.4,5,2.97207153922,1.306,0.0015,0.00021,4,35,17.5,96.1590465545,207.791489361,17236.6511262,1
5.4,5,2.97207153922,1.306,0.0015,0.00021,4,35,17.5,27.8324665573,29.498258936,824.279661,2
9,5,3.61745555971,2.177,0.0015,0.00021,4,35,17.5,179.944862607,610.78729865,91063.2137548,1
9,5,3.61745555971,2.177,0.0015,0.00021,4,35,17.5,67.1906355009,108.064315151,6534.1193404,2
9,5,3.61745555971,2.177,0.0015,0.00021,4,35,17.5,23.243614169,19.7911804829,522.475763066,3
12.7,5,4.01550901627,3.072,0.0015,0.00021,4,35,17.5,263.127361918,1230.83512979,264359.902876,1
12.7,5,4.01550901627,3.072,0.0015,0.00021,4,35,17.5,109.411674607,237.221666881,22358.4932055,2
12.7,5,4.01550901627,3.072,0.0015,0.00021,4,35,17.5,48.8564228554,58.4812513028,2826.53035021,3
16.3,5,4.27108729358,3.943,0.0015,0.00021,4,35,17.5,150.938963265,410.456420196,52186.7855802,2
16.3,5,4.27108729358,3.943,0.0015,0.00021,4,35,17.5,74.7331771317,113.55415969,7868.72158019,3
7,5,1.68128566977,1.693,0.0015,0.00085,4,35,17.5,14.3255018775,14.3381136437,208.568937277,1
21.7,5,3.01955538239,5.249,0.0015,0.00085,4,35,17.5,96.7295125101,220.562331835,18289.9953965,1
21.7,5,3.01955538239,5.249,0.0015,0.00085,4,35,17.5,28.9925489733,32.2140751467,921.87423035,2
36.4,5,3.66868797589,8.805,0.0015,0.00085,4,35,17.5,180.939958599,654.286382241,97727.2987824,1
36.4,5,3.66868797589,8.805,0.0015,0.00085,4,35,17.5,68.9816302542,117.340133377,7208.70040721,2
36.4,5,3.66868797589,8.805,0.0015,0.00085,4,35,17.5,25.2739359537,22.772859373,638.890468924,3
51.1,5,4.05475250009,12.361,0.0015,0.00085,4,35,17.5,262.126267049,1301.8266427,278021.303503,1
51.1,5,4.05475250009,12.361,0.0015,0.00085,4,35,17.5,110.470630554,253.040922645,23923.5524469,2
51.1,5,4.05475250009,12.361,0.0015,0.00085,4,35,17.5,50.6406269541,63.7742880211,3150.55089668,3
65.8,5,4.30810541057,15.917,0.0015,0.00085,4,35,17.5,152.28566223,439.799953372,56126.0322588,2
65.8,5,4.30810541057,15.917,0.0015,0.00085,4,35,17.5,76.9480127246,123.588249625,8714.84707964,3
29,5,1.69952530227,7.015,0.0015,0.0035,4,35,17.5,14.7919355117,15.0620388606,224.78635825,1
89.4,5,3.03485275914,21.626,0.0015,0.0035,4,35,17.5,97.1699468577,225.100816267,18714.9979553,1
89.4,5,3.03485275914,21.626,0.0015,0.0035,4,35,17.5,29.413012426,33.1450569924,957.848950622,2
149.8,5,3.68141082966,36.236,0.0015,0.0035,4,35,17.5,181.08338341,665.473978321,99392.8795814,1
149.8,5,3.68141082966,36.236,0.0015,0.0035,4,35,17.5,69.383424641,119.723825177,7379.90347805,2
149.8,5,3.68141082966,36.236,0.0015,0.0035,4,35,17.5,25.7608918925,23.552381246,669.731427878,3
210.1,5,4.06486471474,50.823,0.0015,0.0035,4,35,17.5,261.830363393,1320.8264836,281659.011142,1
210.1,5,4.06486471474,50.823,0.0015,0.0035,4,35,17.5,110.721291951,257.268262051,24340.1811547,2
210.1,5,4.06486471474,50.823,0.0015,0.0035,4,35,17.5,51.0832093897,65.2205464756,3237.88575578,3
270.5,5,4.3166911337,65.433,0.0015,0.0035,4,35,17.5,152.430396305,446.700846025,56995.1303854,2
270.5,5,4.3166911337,65.433,0.0015,0.0035,4,35,17.5,77.3754796146,125.960022046,8909.67024612,3
58.1,5,1.70332638484,14.054,0.0015,0.007,4,35,17.5,14.8961169592,15.2140866715,228.436511948,1
178.7,5,3.03661797795,43.227,0.0015,0.007,4,35,17.5,97.1691881516,225.569792724,18749.6115922,1
178.7,5,3.03661797795,43.227,0.0015,0.007,4,35,17.5,29.4502369752,33.2457421123,961.410489497,2
299.3,5,3.68248221753,72.4,0.0015,0.007,4,35,17.5,180.937836796,666.190824768,99407.0981033,1
299.3,5,3.68248221753,72.4,0.0015,0.007,4,35,17.5,69.3640362518,119.885741595,7385.61622907,2
299.3,5,3.68248221753,72.4,0.0015,0.007,4,35,17.5,25.7888208036,23.6118084962,671.834012241,3
419.8,5,4.0658398209,101.549,0.0015,0.007,4,35,17.5,261.61686906,1322.26912586,281717.59958,1
419.8,5,4.0658398209,101.549,0.0015,0.007,4,35,17.5,110.670412024,257.602423458,24355.9736978,2
419.8,5,4.0658398209,101.549,0.0015,0.007,4,35,17.5,51.0983985278,65.3328018418,3243.67005541,3
540.4,5,4.31738177144,130.722,0.0015,0.007,4,35,17.5,152.312067655,447.111721289,56993.9411865,2
540.4,5,4.31738177144,130.722,0.0015,0.007,4,35,17.5,77.3530504718,126.108618749,8915.49887919,3
481.1,5,1.7045017404,116.377,0.0015,0.058,4,35,17.5,14.9156985643,15.2544873393,229.232242068,1
1476.7,5,3.03537783455,357.211,0.0015,0.058,4,35,17.5,96.8910119327,224.936787137,18643.5924274,1
1476.7,5,3.03537783455,357.211,0.0015,0.058,4,35,17.5,29.3597487083,33.1398838721,955.376048737,2
2472.3,5,3.68080121809,598.045,0.0015,0.058,4,35,17.5,180.363826038,663.776321976,98737.8082017,1
2472.3,5,3.68080121809,598.045,0.0015,0.058,4,35,17.5,69.1255339468,119.414636879,7331.74868037,2
2472.3,5,3.68080121809,598.045,0.0015,0.058,4,35,17.5,25.6780335182,23.4863754696,665.811398782,3
3467.8,5,4.06437087269,838.854,0.0015,0.058,4,35,17.5,260.825639541,1317.71461123,279897.279755,1
3467.8,5,4.06437087269,838.854,0.0015,0.058,4,35,17.5,110.309040642,256.65362812,24186.9938044,2
3467.8,5,4.06437087269,838.854,0.0015,0.058,4,35,17.5,50.9151125274,65.0723775749,3219.0277531,3
4463.4,5,4.31596217126,1079.688,0.0015,0.058,4,35,17.5,151.797689428,445.372589529,56580.3600038,2
4463.4,5,4.31596217126,1079.688,0.0015,0.058,4,35,17.5,77.0706303224,125.563935929,8845.53995159,3
1.7,7,5.45640699843,0.576,0.0015,0.00021,4,5,2.5,49.4171853425,204.552883856,8289.92141864,1
1.7,7,5.45640699843,0.576,0.0015,0.00021,4,5,2.5,20.5727145081,41.9908104955,748.3599942,2
1.7,7,5.45640699843,0.576,0.0015,0.00021,4,5,2.5,10.2545346431,13.4073704857,129.926039954,3
1.7,7,5.45640699843,0.576,0.0015,0.00021,4,5,2.5,4.63602454024,4.01528137025,20.5890019489,4
2.3,7,5.96011381085,0.779,0.0015,0.00021,4,5,2.5,68.4892664782,380.430005848,21147.9653197,1
2.3,7,5.96011381085,0.779,0.0015,0.00021,4,5,2.5,30.171517355,80.3684989909,2051.83223216,2
2.3,7,5.96011381085,0.779,0.0015,0.00021,4,5,2.5,16.3133307747,27.3333319626,401.62605735,3
2.3,7,5.96011381085,0.779,0.0015,0.00021,4,5,2.5,8.71736490278,9.85632999366,85.885630305,4
2.3,7,5.96011381085,0.779,0.0015,0.00021,4,5,2.5,3.0340499595,2.13537097916,7.88659201529,5
3,7,6.35262542277,1.016,0.0015,0.00021,4,5,2.5,90.5484140879,653.543822949,47770.2531261,1
3,7,6.35262542277,1.016,0.0015,0.00021,4,5,2.5,41.3636602885,141.989620919,4867.29203631,2
3,7,6.35262542277,1.016,0.0015,0.00021,4,5,2.5,23.5534985981,49.9834890549,1024.14822112,3
3,7,6.35262542277,1.016,0.0015,0.00021,4,5,2.5,13.7099830282,19.6441359291,252.026477428,4
3,7,6.35262542277,1.016,0.0015,0.00021,4,5,2.5,6.63806645255,6.18310303743,44.2672656275,5
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,109.290016936,945.583802429,83208.3384491,1
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,50.9382185975,208.380075997,8729.92826038,2
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,29.8181290814,75.3205822027,1910.14493806,3
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,18.1212611498,30.7645621863,502.273157221,4
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,9.8145444134,10.9472431554,108.590784239,5
3.6,7,6.5883479707,1.219,0.0015,0.00021,4,5,2.5,1.23354734504,0.688484996859,1.00510118926,6
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,127.889370755,1290.23762007,132684.82407,1
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,60.4813323093,287.889240122,14243.871429,2
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,36.11671735,105.774627947,3207.84147116,3
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,22.623670671,44.1727830946,882.031329467,4
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,13.061191482,16.976683966,214.192425775,5
4.2,7,6.76409583821,1.422,0.0015,0.00021,4,5,2.5,3.61921668256,2.57066662987,11.225351059,6
7,7,5.87821159353,2.371,0.0015,0.00085,4,5,2.5,51.4981013571,309.658449311,12933.0834799,1
7,7,5.87821159353,2.371,0.0015,0.00085,4,5,2.5,22.8515856733,65.4952382816,1256.24255941,2
7,7,5.87821159353,2.371,0.0015,0.00085,4,5,2.5,12.5082970567,22.4177615613,247.759989253,3
7,7,5.87821159353,2.371,0.0015,0.00085,4,5,2.5,6.78505730473,7.94377469961,53.573575261,4
7,7,5.87821159353,2.371,0.0015,0.00085,4,5,2.5,2.23023801053,1.52715693815,4.22864215946,5
9.5,7,6.32782407925,3.217,0.0015,0.00085,4,5,2.5,70.9198849551,577.279012038,33017.3032385,1
9.5,7,6.32782407925,3.217,0.0015,0.00085,4,5,2.5,32.7066715663,125.346810987,3379.42295158,2
9.5,7,6.32782407925,3.217,0.0015,0.00085,4,5,2.5,18.9196748956,44.344980687,720.457099499,3
9.5,7,6.32782407925,3.217,0.0015,0.00085,4,5,2.5,11.2799636159,17.4827749281,181.741345911,4
9.5,7,6.32782407925,3.217,0.0015,0.00085,4,5,2.5,5.6427640621,5.49778984972,33.225506995,5
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,90.9499406895,942.707404372,68950.3267954,1
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,42.9057017967,208.521625398,7313.16104359,2
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,25.6527972222,75.8874579444,1632.56268593,3
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,16.0896570103,31.4293565535,444.946441675,4
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,9.19636987236,11.5119950006,104.233541029,5
12.1,7,6.63265582809,4.098,0.0015,0.00085,4,5,2.5,1.65588956661,0.96691731155,2.03986391227,6
14.6,7,6.83409340182,4.944,0.0015,0.00085,4,5,2.5,110.049848636,1376.14370004,121672.962348,1
14.6,7,6.83409340182,4.944,0.0015,0.00085,4,5,2.5,52.6872116579,308.573104655,13237.7010581,2
14.6,7,6.83409340182,4.944,0.0015,0.00085,4,5,2.5,32.1553813608,114.421908459,3047.86931148,3
